nappi_code,active_ingredients,product_name,ranking,promotion_from,promotion_to,promotion_price,regular_price,,NOTES:
706321,PARACETAMOL/PSEUDOEPHEDRINE,FLUSIN SINUS,,,,,45.43,,
893463,PARACETAMOL/PSEUDOEPHEDRINE,SINUGESIC,,,,,45.43,,
764272,PARACETAMOL/PSEUDOEPHEDRINE,SINUMAX NON DROWSY,,,,,45.43,,
714955,PARACETAMOL/PSEUDOEPHEDRINE,SINUTAB SINUS PAIN NON-DROWSY,,,,,45.43,,
703853,PARACETAMOL/TRIPROLIDINE/PSEUDOEPH,ACUFLU AF,,,,,16.63,,
806218,PARACETAMOL/TRIPROLIDINE/PSEUDOEPH,ADCO-FLUPAIN,,,,,16.63,,
703964,PARACETAMOL/TRIPROLIDINE/PSEUDOEPH,SINUCLEAR PAED AF,,,,,16.63,,
885004,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,DEGORAN,,,,,31.15,,
807648,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,FLUSTAT,,,,,31.15,,
729515,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,GRIPPON,,,,,31.15,,
807486,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,ILVICO (COLDVICO),,,,,31.15,,
796832,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,SINUSTAT FLU,,,,,31.15,,
704904,PAROXETINE,ADCO-PAROXETINE,,,,,164.65,,
718058,PAROXETINE,AURO PAROXETINE,,,,,164.65,,
707399,PAROXETINE,AUSTELL-PAROXETINE,,,,,164.65,,
704792,PAROXETINE,DEPAROC,,,,,164.65,,
705186,PAROXETINE,PARAX,,,,,164.65,,
716745,PAROXETINE,PAROXETINE UNICORN,,,,,164.65,,
704794,PAROXETINE,PAXIL,,,,,164.65,,
705122,PAROXETINE,SERRAPRESS,,,,,164.65,,
717561,PAROXETINE,TEXINE,,,,,164.65,,
705633,PAROXETINE,XET,,,,,164.65,,
3002855,PEMETREXED*,ALIMTA,,,,,1 838.86,,
3002604,PEMETREXED*,PEMETREXED ACCORD,,,,,1 838.86,,
705833,PEMETREXED*,ALIMTA,,,,,12733.04,,
723384,PEMETREXED*,PEMETREXED ACCORD,,,,,12733.04,,
3002218,PEMETREXED*,PEMJECT,,,,,12733.04,,
3002874,PEMETREXED*,PEMJECT,,,,,12733.04,,
3002874,PEMETREXED*,PEXITAZ,,,,,12733.04,,
723753,PEMETREXED*,TEREXTA,,,,,12733.04,,
701043,PENTAZOCINE*,PENTAZOCINE-FRESENIUS,,,,,274.51,,
765333,PENTAZOCINE*,SOSENOL,,,,,274.51,,
703629,PENTOXIFYLLINE,ASPEN PENTOXIFYLLINE,,,,,277.20,,
709077,PENTOXIFYLLINE,DYNA-PENTOXYFILLIN SR,,,,,277.20,,
715651,PERINDOPRIL/INDAPAMIDE,ACESYL CO,,,,,103.30,,
717795,PERINDOPRIL/INDAPAMIDE,ARIPREL PLUS,,,,,103.30,,
717095,PERINDOPRIL/INDAPAMIDE,CIPLASYL PLUS,,,,,103.30,,
708650,PERINDOPRIL/INDAPAMIDE,CIRCATOR PLUS,,,,,103.30,,
877549,PERINDOPRIL/INDAPAMIDE,COVERSYL PLUS,,,,,103.30,,
714952,PERINDOPRIL/INDAPAMIDE,PEARINDA PLUS,,,,,103.30,,
717782,PERINDOPRIL/INDAPAMIDE,PERINDOPRIL CO UNICORN,,,,,103.30,,
704929,PERINDOPRIL/INDAPAMIDE,PREXUM PLUS,,,,,103.30,,
713763,PERINDOPRIL/INDAPAMIDE,SPEC-PERINDOPRIL PLUS,,,,,103.30,,
710298,PERINDOPRIL/INDAPAMIDE,VECTORYL PLUS,,,,,103.30,,
720389,PERINDOPRIL/INDAPAMIDE,COVERSYL PLUS,,,,,121.11,,
720388,PERINDOPRIL/INDAPAMIDE,PREXUM PLUS,,,,,121.11,,
715650,PERINDOPRIL/INDAPAMIDE*,ACESYL CO,,,,,213.71,,
700512,PERINDOPRIL/INDAPAMIDE*,PRETERAX,,,,,213.71,,
713762,PERINDOPRIL/INDAPAMIDE*,SPEC-PERINDOPRIL,,,,,213.71,,
717294,PERINDOPRILTERBUTYLAMINE,BINDACE (NAMIBIA ONLY),,,,,119.65,,
710510,PERINDOPRILTERBUTYLAMINE,CIPLA-PERINDOPRIL,,,,,119.65,,
715795,PERINDOPRILTERBUTYLAMINE,CIPLASYL,,,,,119.65,,
3000236,PERINDOPRILTERBUTYLAMINE,CIRCATOR,,,,,119.65,,
714528,PERINDOPRILTERBUTYLAMINE,PEARINDA,,,,,119.65,,
717784,PERINDOPRILTERBUTYLAMINE,PERINDOPRIL UNICORN,,,,,119.65,,
716506,PERINDOPRILTERBUTYLAMINE,REPREX,,,,,119.65,,
712616,PERINDOPRILTERBUTYLAMINE,SPEC-PERINDOPRIL,,,,,119.65,,
710925,PERINDOPRILTERBUTYLAMINE,VECTORYL,,,,,119.65,,
715649,PERINDOPRILTERBUTYLAMINE,ACESYL,,,,,67.92,,
714869,PERINDOPRILTERBUTYLAMINE,ACTI-PREX,,,,,67.92,,
717293,PERINDOPRILTERBUTYLAMINE,BINDACE,,,,,67.92,,
710302,PERINDOPRILTERBUTYLAMINE,CIPLA-PERINDOPRIL,,,,,67.92,,
715786,PERINDOPRILTERBUTYLAMINE,CIPLASYL,,,,,67.92,,
708649,PERINDOPRILTERBUTYLAMINE,CIRCATOR,,,,,67.92,,
785121,PERINDOPRILTERBUTYLAMINE,COVERSYL,,,,,67.92,,
714527,PERINDOPRILTERBUTYLAMINE,PEARINDA,,,,,67.92,,
717783,PERINDOPRILTERBUTYLAMINE,PERINDOPRIL UNICORN,,,,,67.92,,
703541,PERINDOPRILTERBUTYLAMINE,PREXUM,,,,,67.92,,
710611,PERINDOPRILTERBUTYLAMINE,RAN-PERINDOPRIL,,,,,67.92,,
716505,PERINDOPRILTERBUTYLAMINE,REPREX,,,,,67.92,,
712615,PERINDOPRILTERBUTYLAMINE,SPEC-PERINDOPRIL,,,,,67.92,,
710297,PERINDOPRILTERBUTYLAMINE,VECTORYL,,,,,67.92,,
716680,PERINDOPRILTERBUTYLAMINE,ZYACE,,,,,67.92,,
705915,PERINDOPRILTERBUTYLAMINE,COVERSYL,,,,,238.89,,
714646,PERINDOPRILTERBUTYLAMINE,PREXUM,,,,,238.89,,
737844,PHENOBARBITONE,LETHYL,,,,,189.33,,
814946,PHENOBARBITONE,SEDABARB,,,,,189.33,,
716611,PHENOXYMETHYLPENICILLIN,ATHLONE PHENOXYMETHYLPENICLLIN,,,,,10.18,,
751111,PHENOXYMETHYLPENICILLIN,BETAPEN,,,,,10.18,,
723363,PHENYLEPHRINE/NAPHAZOLINE,ENT DROPS,,,,,17.36,,
723371,PHENYLEPHRINE/NAPHAZOLINE,ENT SPRAY,,,,,17.36,,
703661,PHENYLEPHRINE/NAPHAZOLINE,JACKS THICK NOSE DROPS,,,,,17.36,,
745871,PHENYLEPHRINE/NAPHAZOLINE,NASDRO,,,,,17.36,,
840025,PHENYLEPHRINE/NAPHAZOLINE,NAZO-EZZE DOSE DROPS,,,,,17.36,,
783579,PHENYLEPHRINE/NAPHAZOLINE,SINUCON NASAL,,,,,17.36,,
717502,PHENYLEPHRINE/NAPHAZOLINE,RINOL NASAL DROPS,,,,,17.36,,
705620,PHENYLEPHRINE/NAPHAZOLINE,TERINE NASAL,,,,,17.36,,
773867,PHENYLEPHRINE/NAPHAZOLINE,UNIVERSAL NOSE DROPS,,,,,17.36,,
723525,PHENYTOIN SODIUM,EPANUTIN,,,,,54.09,,
754870,PHENYTOIN SODIUM,PHENYTOIN SODIUM,,,,,54.09,,
723576,PHENYTOIN SODIUM*,EPANUTIN,,,,,3530.78,,
720914,PHENYTOIN SODIUM*,PHLEXY,,,,,3530.78,,
707974,PIOGLITAZONE,CIPLA PIOGLITAZONE,,,,,88.17,,
3000543,PIOGLITAZONE,PIOGLITAZONE HCL MACLEODS,,,,,88.17,,
707981,PIOGLITAZONE,CIPLA PIOGLITAZONE,,,,,147.65,,
3000544,PIOGLITAZONE,PIOGLITAZONE HCL MACLEODS,,,,,147.65,,
718878,PIPERACILLIN/TAZOBACTRAM,CAPLIN,,,,,56.33,,
711924,PIPERACILLIN/TAZOBACTRAM,CURITAZ,,,,,56.33,,
718626,PIPERACILLIN/TAZOBACTRAM,LITHA  PIPERACILLIN,,,,,56.33,,
720746,PIPERACILLIN/TAZOBACTRAM,RAZOBIN,,,,,56.33,,
703067,PIPERACILLIN/TAZOBACTRAM,TAZOBAX,,,,,56.33,,
709201,PIPERACILLIN/TAZOBACTRAM,TAZOCIN,,,,,56.33,,
800724,PIROXICAM,BREXECAM,,,,,34.17,,
716517,PIROXICAM,PIROXICAM ACTOR,,,,,34.17,,
827428,PIROXICAM,PIXICAM DIS,,,,,34.17,,
799432,PIROXICAM,PYROCAPS,,,,,34.17,,
821144,PIROXICAM,RHEUGESIC,,,,,34.17,,
701072,PIROXICAM,ROXIFEN,,,,,34.17,,
797030,PIROXICAM,XYCAM,,,,,34.17,,
797049,PIROXICAM,XYCAM DISPERS,,,,,34.17,,
3002425,POTASSIUM CHLORIDE,BIOGEN POTASSIUM SLOW RELEASE,,,,,614.19,,
755753,POTASSIUM CHLORIDE,PLENISH K,,,,,614.19,,
3001820,POTASSIUM CHLORIDE,PLENISH K,,,,,614.19,,
719270,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE UNICORN,,,,,614.19,,
702947,POTASSIUM CHLORIDE,SANDOZ K-600,,,,,614.19,,
718911,POTASSIUM CHLORIDE,ULTIPOT,,,,,614.19,,
707937,POVIDONE IODINE,BETADINE MOUTHWASH,,,,,29.64,,
799688,POVIDONE IODINE,DERMADINE ORAL GARGLE,,,,,29.64,,
785210,POVIDONE IODINE,PODINE MOUTHWAH,,,,,29.64,,
819859,POVIDONE IODINE,SEPTADINE ORAL ANTIS,,,,,29.64,,
702549,POVIDONE-IODINE,BARRS POVIDONE,,,,,24.85,,
717217,POVIDONE-IODINE,BARRS POVIDONE-IODINE,,,,,24.85,,
707945,POVIDONE-IODINE,BETADINE OINTMENT,,,,,24.85,,
788716,POVIDONE-IODINE,DERMADINE,,,,,24.85,,
755834,POVIDONE-IODINE,PODINE,,,,,24.85,,
821713,POVIDONE-IODINE,SEPTADINE OINTMENT,,,,,24.85,,
813060,POVIDONE-IODINE,BETADINE FIRST AID CREAM,,,,,172.20,,
871885,POVIDONE-IODINE,BIOCREAM,,,,,172.20,,
707996,POVIDONE IODINE,BETADINE ANTISEPTIC,,,,,112.10,,
700769,POVIDONE IODINE,DISMED POVIDONE IODINE,,,,,112.10,,
3000702,POVIDONE IODINE,FABUDINE (NAM),,,,,112.10,,
708019,POVIDONE IODINE,PVP SOLUTION,,,,,112.10,,
722748,PRAMIPEXOLE*,MYLAN PRAMIPEXOLE,,,,,391.93,,
719542,PRAMIPEXOLE*,OXPOLA,,,,,391.93,,
721393,PRAMIPEXOLE*,PAZORAM,,,,,391.93,,
723741,PRAMIPEXOLE*,PEXASP,,,,,391.93,,
898836,PRAMIPEXOLE*,PEXOLA,,,,,391.93,,
719844,PRAMIPEXOLE*,PRAMEX,,,,,391.93,,
722749,PRAMIPEXOLE*,OXPOLA,,,,,777.66,,
719543,PRAMIPEXOLE*,OXPOLA,,,,,777.66,,
721391,PRAMIPEXOLE*,PAZORAM,,,,,777.66,,
723740,PRAMIPEXOLE*,PEXASP,,,,,777.66,,
898848,PRAMIPEXOLE*,PEXOLA,,,,,777.66,,
719843,PRAMIPEXOLE*,PRAMEX,,,,,777.66,,
722750,PRAMIPEXOLE*,MYLAN PRAMIPEXOLE,,,,,1467.85,,
719545,PRAMIPEXOLE*,OXPOLA,,,,,1467.85,,
721392,PRAMIPEXOLE*,PAZORAM,,,,,1467.85,,
723742,PRAMIPEXOLE*,PEXASP,,,,,1467.85,,
898828,PRAMIPEXOLE*,PEXOLA,,,,,1467.85,,
705212,PRAVASTIN SODIUM,ASPEN PRAVASTIN,,,,,195.45,,
715709,PRAVASTIN SODIUM,PIXETA,,,,,195.45,,
705901,PRAVASTIN SODIUM,SANDOZ PRAVASTATIN,,,,,195.45,,
705213,PRAVASTIN SODIUM,ASPEN PRAVASTIN,,,,,249.59,,
715710,PRAVASTIN SODIUM,PIXETA,,,,,249.59,,
705902,PRAVASTIN SODIUM,SANDOZ PRAVASTATIN,,,,,249.59,,
705214,PRAVASTIN SODIUM,ASPEN PRAVASTIN,,,,,291.54,,
715711,PRAVASTIN SODIUM,PIXETA,,,,,291.54,,
705903,PRAVASTIN SODIUM,SANDOZ PRAVASTATIN,,,,,291.54,,
708607,PRAZIQUANTEL*,BILTRICIDE,,,,,390.28,,
717169,PRAZIQUANTEL*,CYSTICIDE,,,,,390.28,,
716381,PREDNISOLONE,ADCO PREDNISOLONE,,,,,109.00,,
714552,PREDNISOLONE,ASPELONE,,,,,109.00,,
805149,PREDNISOLONE,PRELONE 15MG/5ML,,,,,109.00,,
788783,PREDNISOLONE,BE-TABS PREDNISONE,,,,,270.48,,
800155,PREDNISOLONE,LENISOLONE,,,,,270.48,,
752304,PREDNISOLONE,PANAFCORT,,,,,270.48,,
703720,PREDNISOLONE,PRELONE,,,,,270.48,,
818267,PREDNISOLONE,TROLIC,,,,,270.48,,
709804,PREGABALIN,LYRICA,,,,,104.35,,
3002367,PREGABALIN,NUBACAP,,,,,104.35,,
723853,PREGABALIN,NURIKA,,,,,104.35,,
3002445,PREGABALIN,PREGABALIN MYLAN,,,,,104.35,,
709805,PREGABALIN,LYRICA,,,,,184.00,,
3002368,PREGABALIN,NUBACAP,,,,,184.00,,
723854,PREGABALIN,NURIKA,,,,,184.00,,
3002358,PREGABALIN,PREGA 75 (NAMIBIA),,,,,184.00,,
3002443,PREGABALIN,PREGABALIN MYLAN,,,,,184.00,,
723904,PREGABALIN,PREGASAFE,,,,,184.00,,
709806,PREGABALIN,LYRICA,,,,,284.00,,
3002369,PREGABALIN,NUBACAP,,,,,284.00,,
723855,PREGABALIN,NURIKA,,,,,284.00,,
3002380,PREGABALIN,PREGA 150 (NAMIBIA),,,,,284.00,,
3002444,PREGABALIN,PREGABALIN MYLAN,,,,,284.00,,
723912,PREGABALIN,PREGASAFE,,,,,284.00,,
744182,PROCHLORPERAZINE,MITIL,,,,,210.88,,
762849,PROCHLORPERAZINE,SCRIPTO-METIC,,,,,210.88,,
766542,PROCHLORPERAZINE,STEMETIL,,,,,210.88,,
754765,PROMETHAZINE HCL,PHENERGAN 1ML,,,,,78.40,,
757527,PROMETHAZINE HCL,PROMETHAZINE HCL-FRES 1ML,,,,,78.40,,
786837,PROMETHAZINE HCL,BIOHIST,,,,,15.12,,
710873,PROMETHAZINE HCL,BRUNAZINE,,,,,15.12,,
736244,PROMETHAZINE HCL,LENAZINE ELIXIR,,,,,15.12,,
757373,PROMETHAZINE HCL,PROHIST,,,,,15.12,,
732567,PROPRANOLOL HCL*,INDERAL,,,,,96.77,,
806552,PROPRANOLOL HCL*,INDOBLOK,,,,,96.77,,
3000353,PROPRANOLOL HCL*,PROPRANOLOL (NAMIBIA),,,,,96.77,,
806560,PROPRANOLOL HCL,INDOBLOK,,,,,29.51,,
3000354,PROPRANOLOL HCL,PROPRANOLOL (NAMIBIA),,,,,29.51,,
758167,PROPRANOLOL HCL,PURBLOKA,,,,,29.51,,
796972,PSEUDOEPHEDRINE HCL,ADCO-SUFEDRIN,,,,,35.88,,
808571,PSEUDOEPHEDRINE HCL,SINU-MED,,,,,35.88,,
767212,PSEUDOEPHEDRINE HCL,SUDAFED SINUS,,,,,35.88,,
700797,PSEUDOEPHEDRINE/CODEINE/TRIPROLIDINE,ACTIFED CO LINCTUS,,,,,18.87,,
806226,PSEUDOEPHEDRINE/CODEINE/TRIPROLIDINE,ADCO-TUSSEND,,,,,18.87,,
827355,PSEUDOEPHEDRINE/CODEINE/TRIPROLIDINE,FLUDACTIL CO LINCT,,,,,18.87,,
808717,PSEUDOEPHEDRINE/DEXTRO/TRIPROLIDENE,MEDIFED LINCTUS SOLN,,,,,30.20,,
716132,PSEUDOEPHEDRINE/DEXTRO/TRIPROLIDENE,SINUCLEAR,,,,,30.20,,
700770,PSEUDOEPHEDRINE/TRIPROLIDINE,ACTIFED COLD,,,,,26.82,,
853003,PSEUDOEPHEDRINE/TRIPROLIDINE,BETAFED,,,,,26.82,,
835544,PSEUDOEPHEDRINE/TRIPROLIDINE,DECOFED,,,,,26.82,,
716134,PSEUDOEPHEDRINE/TRIPROLIDINE,FLUSIN SINUS,,,,,26.82,,
792195,PSEUDOEPHEDRINE/TRIPROLIDINE/COD/GUA,ACUTUSSIVE PAED,,,,,19.09,,
738220,PSEUDOEPHEDRINE/TRIPROLIDINE/COD/GUA,LINCTIFED WET COUGH CH,,,,,19.09,,
806269,PSEUDOEPHEDRINE/TRIPROLIDINE/COD/GUA,TRIFEN PAED,,,,,19.09,,
738212,PSEUDOEPHEDRINE/TRIPROLIDINE/COD/GUA,LINCTIFED WET COUGH REG,,,,,25.39,,
799475,PSEUDOEPHEDRINE/TRIPROLIDINE/COD/GUA,TRIFEN ADULT,,,,,25.39,,
758612,PYRAZINAMIDE,PYRAZIDE,,,,,39.01,,
3002612,PYRAZINAMIDE,PYRAZINAMIDE JENAPHARM,,,,,39.01,,
761583,PYRAZINAMIDE,SANDOZ PYRAZINAMIDE,,,,,39.01,,
716050,QUETIAPINE,DOPAQUEL,,,,,291.09,,
720979,QUETIAPINE,KIZOFRIN,,,,,291.09,,
716668,QUETIAPINE,MYLAN QUETIAPINE,,,,,291.09,,
718352,QUETIAPINE,PSYQUET,,,,,291.09,,
721744,QUETIAPINE,QUETIAPINE BIOTECH,,,,,291.09,,
716635,QUETIAPINE,QUETOSER,,,,,291.09,,
716651,QUETIAPINE,SEREZ,,,,,291.09,,
850527,QUETIAPINE,SEROQUEL,,,,,291.09,,
718674,QUETIAPINE,SIZONORM,,,,,291.09,,
720893,QUETIAPINE,SPEC-QUETIAPINE,,,,,291.09,,
716646,QUETIAPINE,TRUVALIN,,,,,291.09,,
3000339,QUETIAPINE,ZIMBIQUET,,,,,291.09,,
716051,QUETIAPINE,DOPAQUEL,,,,,542.55,,
720980,QUETIAPINE,KIZOFRIN,,,,,542.55,,
716670,QUETIAPINE,MYLAN QUETIAPINE,,,,,542.55,,
718353,QUETIAPINE,PSYQUET,,,,,542.55,,
721745,QUETIAPINE,QUETIAPINE BIOTECH,,,,,542.55,,
716636,QUETIAPINE,QUETOSER,,,,,542.55,,
716652,QUETIAPINE,SEREZ,,,,,542.55,,
850535,QUETIAPINE,SEROQUEL,,,,,542.55,,
718704,QUETIAPINE,SIZONORM,,,,,542.55,,
720894,QUETIAPINE,SPEC-QUETIAPINE,,,,,542.55,,
716647,QUETIAPINE,TRUVALIN,,,,,542.55,,
3000378,QUETIAPINE,ZIMBIQUET,,,,,542.55,,
716052,QUETIAPINE,DOPAQUEL,,,,,520.75,,
720981,QUETIAPINE,KIZOFRIN,,,,,520.75,,
716671,QUETIAPINE,MYLAN QUETIAPINE,,,,,520.75,,
718354,QUETIAPINE,PSYQUET,,,,,520.75,,
721746,QUETIAPINE,QUETIAPINE BIOTECH,,,,,520.75,,
716637,QUETIAPINE,QUETOSER,,,,,520.75,,
716653,QUETIAPINE,SEREZ,,,,,520.75,,
850543,QUETIAPINE,SEROQUEL,,,,,520.75,,
718705,QUETIAPINE,SIZONORM,,,,,520.75,,
720896,QUETIAPINE,SPEC-QUETIAPINE,,,,,520.75,,
716648,QUETIAPINE,TRUVALIN,,,,,520.75,,
3000379,QUETIAPINE,ZIMBIQUET,,,,,520.75,,
716053,QUETIAPINE,DOPAQUEL,,,,,588.31,,
720982,QUETIAPINE,KIZOFRIN,,,,,588.31,,
716672,QUETIAPINE,MYLAN QUETIAPINE,,,,,588.31,,
718355,QUETIAPINE,PSYQUET,,,,,588.31,,
721747,QUETIAPINE,QUETIAPINE BIOTECH,,,,,588.31,,
716638,QUETIAPINE,QUETOSER,,,,,588.31,,
703344,QUETIAPINE,SEREQUEL,,,,,588.31,,
716654,QUETIAPINE,SEREZ,,,,,588.31,,
718706,QUETIAPINE,SIZONORM,,,,,588.31,,
720897,QUETIAPINE,SPEC-QUETIAPINE,,,,,588.31,,
716649,QUETIAPINE,TRUVALIN,,,,,588.31,,
3000380,QUETIAPINE,ZIMBIQUET,,,,,588.31,,
708119,QUINAPRIL HCL,ACCUMAX,,,,,45.42,,
783307,QUINAPRIL HCL,ACCUPRIL,,,,,45.42,,
708120,QUINAPRIL HCL,ACCUMAX,,,,,72.03,,
783315,QUINAPRIL HCL,ACCUPRIL,,,,,72.03,,
708116,QUINAPRIL/HYDROCHLOROTHIAZIDE,ACCUMAX CO,,,,,88.61,,
795755,QUINAPRIL/HYDROCHLOROTHIAZIDE,ACCURETIC,,,,,88.61,,
718056,QUINAPRIL/HYDROCHLOROTHIAZIDE,AURO QUINAPRIL CO,,,,,88.61,,
708118,QUINAPRIL/HYDROCHLOROTHIAZIDE,ACCUMAX CO,,,,,133.95,,
805297,QUINAPRIL/HYDROCHLOROTHIAZIDE,ACCURETIC,,,,,133.95,,
718057,QUINAPRIL/HYDROCHLOROTHIAZIDE,AURO QUINAPRIL CO,,,,,133.95,,
863106,RABEPRAZOLE*,PARIET,,,,,204.20,,
718384,RABEPRAZOLE*,RABEMED,,,,,204.20,,
863114,RABEPRAZOLE*,PARIET,,,,,408.33,,
718385,RABEPRAZOLE*,RABEMED,,,,,408.33,,
705752,RAMIPRIL,AUSTELL-RAMIPRIL,,,,,91.91,,
705426,RAMIPRIL,RAMPIL,,,,,91.91,,
705753,RAMIPRIL,AUSTELL-RAMIPRIL,,,,,116.61,,
704374,RAMIPRIL,RAMIPRIL-HEXAL,,,,,116.61,,
704023,RAMIPRIL,RAMIWIN,,,,,116.61,,
705427,RAMIPRIL,RAMPIL,,,,,116.61,,
841587,RAMIPRIL,TRITACE,,,,,116.61,,
705754,RAMIPRIL,AUSTELL-RAMIPRIL,,,,,176.25,,
3000178,RAMIPRIL,LIRACEN,,,,,176.25,,
704375,RAMIPRIL,RAMIPRIL-HEXAL,,,,,176.25,,
704025,RAMIPRIL,RAMIWIN,,,,,176.25,,
705428,RAMIPRIL,RAMPIL,,,,,176.25,,
841595,RAMIPRIL,TRITACE,,,,,176.25,,
715957,RAMIPRIL,APEX-RAMIPRIL,,,,,184.68,,
705755,RAMIPRIL,AUSTELL-RAMIPRIL,,,,,184.68,,
3000179,RAMIPRIL,LIRACEN,,,,,184.68,,
705429,RAMIPRIL,RAMPIL,,,,,184.68,,
782602,RAMIPRIL,TRITACE,,,,,184.68,,
721296,REMIFENTANIL HCL*,FORTIVA,,,,,722.86,,
722284,REMIFENTANIL HCL*,MYLAN REMIFENTANIL,,,,,722.86,,
853089,REMIFENTANIL HCL*,ULTIVA,,,,,722.86,,
721297,REMIFENTANIL HCL*,FORTIVA,,,,,1446.96,,
722285,REMIFENTANIL HCL*,MYLAN REMIFENTANIL,,,,,1446.96,,
853097,REMIFENTANIL HCL*,ULTIVA,,,,,1446.96,,
721299,REMIFENTANIL HCL*,FORTIVA,,,,,3 372.61,,
722287,REMIFENTANIL HCL*,MYLAN REMIFENTANIL,,,,,3 372.61,,
853100,REMIFENTANIL HCL*,ULTIVA,,,,,3 372.61,,
709171,RIFAMPICIN/ETHAMBUTOL/ISONIAZID/PYRAZINAM,ANTIB-4,,,,,117.42,,
717751,RIFAMPICIN/ETHAMBUTOL/ISONIAZID/PYRAZINAM,FORECOX TRAC (NAMIBIA ONLY),,,,,117.42,,
701608,RIFAMPICIN/ETHAMBUTOL/ISONIAZID/PYRAZINAM,RIFAFOUR E-275,,,,,117.42,,
702384,RIFAMPICIN/ETHAMBUTOL/ISONIAZID/PYRAZINAM,RIMSTAR 4-FDC,,,,,117.42,,
716659,RISEDRONATE,ACTAMAX,,,,,236.11,,
701117,RISEDRONATE,ACTONEL ONCE-A-WEEK,,,,,236.11,,
711472,RISPERIDONE,ASPEN RISPERIDONE,,,,,192.08,,
716501,RISPERIDONE,AUROPERDAL,,,,,192.08,,
720335,RISPERIDONE,PERIDA,,,,,192.08,,
712618,RISPERIDONE,PERIZAL,,,,,192.08,,
717997,RISPERIDONE,RISNIA,,,,,192.08,,
713967,RISPERIDONE,RISPACOR,,,,,192.08,,
828432,RISPERIDONE,RISPERDAL,,,,,192.08,,
710790,RISPERIDONE,RISPERIDONE-HEXAL,,,,,192.08,,
711420,RISPERIDONE,RISPERLET,,,,,192.08,,
718226,RISPERIDONE,RISPEVON,,,,,192.08,,
723315,RISPERIDONE,RISPIDE,,,,,192.08,,
711537,RISPERIDONE,RISPONZ,,,,,192.08,,
715737,RISPERIDONE,SCHIZOROL,,,,,192.08,,
711512,RISPERIDONE,ZOXADON,,,,,192.08,,
3001440,RISPERIDONE,ZOXADON,,,,,192.08,,
711473,RISPERIDONE,ASPEN RISPERIDONE,,,,,412.42,,
716502,RISPERIDONE,AUROPERDAL,,,,,412.42,,
712619,RISPERIDONE,PERIZAL,,,,,412.42,,
717998,RISPERIDONE,RISNIA,,,,,412.42,,
713966,RISPERIDONE,RISPACOR,,,,,412.42,,
801860,RISPERIDONE,RISPERDAL,,,,,412.42,,
710791,RISPERIDONE,RISPERIDONE-HEXAL,,,,,412.42,,
711421,RISPERIDONE,RISPERLET,,,,,412.42,,
718227,RISPERIDONE,RISPEVON,,,,,412.42,,
723316,RISPERIDONE,RISPIDE,,,,,412.42,,
711534,RISPERIDONE,RISPONZ,,,,,412.42,,
714688,RISPERIDONE,RUTRA,,,,,412.42,,
715738,RISPERIDONE,SCHIZOROL,,,,,412.42,,
711513,RISPERIDONE,ZOXADON,,,,,412.42,,
3001441,RISPERIDONE,ZOXADON,,,,,412.42,,
711471,RISPERIDONE,ASPEN RISPERIDONE,,,,,119.74,,
716500,RISPERIDONE,AUROPERDAL,,,,,119.74,,
720334,RISPERIDONE,PERIDA,,,,,119.74,,
712617,RISPERIDONE,PERIZAL,,,,,119.74,,
717996,RISPERIDONE,RISNIA,,,,,119.74,,
714101,RISPERIDONE,RISPACOR,,,,,119.74,,
891523,RISPERIDONE,RISPERDAL,,,,,119.74,,
712252,RISPERIDONE,RISPERIDONE-HEXAL,,,,,119.74,,
711419,RISPERIDONE,RISPERLET,,,,,119.74,,
723314,RISPERIDONE,RISPIDE,,,,,119.74,,
715736,RISPERIDONE,SCHIZOROL,,,,,119.74,,
711511,RISPERIDONE,ZOXADON,,,,,119.74,,
3001439,RISPERIDONE,ZOXADON,,,,,119.74,,
711474,RISPERIDONE,ASPEN RESPIRODONE,,,,,644.53,,
716503,RISPERIDONE,AUROPERDAL,,,,,644.53,,
712621,RISPERIDONE,PERIZAL,,,,,644.53,,
717999,RISPERIDONE,RISNIA,,,,,644.53,,
713965,RISPERIDONE,RISPACOR,,,,,644.53,,
801879,RISPERIDONE,RISPERDAL,,,,,644.53,,
710793,RISPERIDONE,RISPERIDONE-HEXAL,,,,,644.53,,
718228,RISPERIDONE,RISPEVON,,,,,644.53,,
711475,RISPERIDONE,ASPEN RISPERIDONE,,,,,1 212.72,,
716504,RISPERIDONE,AUROPERDAL,,,,,1 212.72,,
828440,RISPERIDONE,RISPERDAL,,,,,1 212.72,,
718229,RISPERIDONE,RISPEVON,,,,,1 212.72,,
721752,RISPERIDONE,ZOXADON,,,,,1 212.72,,
3000496,RISPERIDONE*,ASPEN RISPERIDONE,,,,,678.72,,
823163,RISPERIDONE*,RISPERDAL,,,,,678.72,,
719220,RITONAVIR*,RINAVO,,,,,157.15,,
721595,RITONAVIR*,NORVIR,,,,,157.15,,
3002657,RITUXIMAB*,BLITZIMA 50ML,,,,,15 632.60,,
853232,RITUXIMAB*,MABTHERA 50ML,,,,,15 632.60,,
