id,mnmp_code,active_ingredients,nappi_code,product_name,manufacturer,strength,dosage_form,pack_size,import_date
3234,100453,PARACETAMOL,788953,PANADO A & SF,AID,120MG/5ML,SYR,100,2021-10-09
3235,100453,PARACETAMOL,752282,PANADO PAED SYRUP,AID,120MG/5ML,SYR,100,2021-10-09
3236,100453,PARACETAMOL,703118,PANADO STRAWBERRY,AID,120MG/5ML,SYR,100,2021-10-09
3237,100453,PARACETAMOL,758558,PYRALEN,APC,120MG/5ML,SYR,100,2021-10-09
3238,100453,PARACETAMOL,710452,WOODWARDS PARACETAMOL,APM,120MG/5ML,SYR,100,2021-10-09
3239,100638,PARACETAMOL,722925,CETAFUSE,WAT,10MG/ML,INJ,1,2021-10-09
3240,100638,PARACETAMOL,718732,FEBRAMOL (NAMIBIA ONLY),ERO,10MG/ML,INJ,1,2021-10-09
3241,100638,PARACETAMOL,722091,FEBRAMOL (NAMIBIA ONLY),ERO,10MG/ML,INJ,1,2021-10-09
3242,100638,PARACETAMOL,721222,INFULGAN,CSI,10MG/ML,INJ,1,2021-10-09
3243,100638,PARACETAMOL,723047,INFULGAN 20ML,CSI,10MG/ML,INJ,1,2021-10-09
3244,100638,PARACETAMOL,720634,INTRAMOL,EQU,10MG/ML,INJ,1,2021-10-09
3245,100638,PARACETAMOL,721647,PARACETAMOL BIOTECH,BTL,10MG/ML,INJ,1,2021-10-09
3246,100638,PARACETAMOL,720008,PARACETAMOL FRESENIUS,FSK,10MG/ML,INJ,1,2021-10-09
3247,100638,PARACETAMOL,720007,PARACETAMOL FRESENIUS,FSK,10MG/ML,INJ,1,2021-10-09
3248,100638,PARACETAMOL,719180,PARASPEN,APM,10MG/ML,INJ,1,2021-10-09
3249,100638,PARACETAMOL,705103,PERFALGAN,EQU,10MG/ML,INJ,1,2021-10-09
3250,100764,PARACETAMOL/ATROPINE/CAFFEINE/VIT C,715506,COLSTAT,LBP,UNKNOWN,CAP,24,2021-10-09
3251,100764,PARACETAMOL/ATROPINE/CAFFEINE/VIT C,725544,FAMUCAPS,BRU,UNKNOWN,CAP,24,2021-10-09
3252,100456,PARACETAMOL/COD/CAFF/DIPHENHYDRAMINE,736228,LENADOL,APM,400/10/50/5,TAB,18,2021-10-09
3253,100456,PARACETAMOL/COD/CAFF/DIPHENHYDRAMINE,757632,PROPAIN,AIT,400/10/50/5,TAB,18,2021-10-09
3254,100456,PARACETAMOL/COD/CAFF/DIPHENHYDRAMINE,769541,TENSOLVE,APM,400/10/50/5,TAB,18,2021-10-09
3255,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,792241,ACURATE,PSC,450/10/30/5,TAB,20,2021-10-09
3256,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,794821,ADCO-PAXIDAL,ADI,450/10/30/5,TAB,20,2021-10-09
3257,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,703660,CODOXOL,RAN,450/10/30/5,TAB,20,2021-10-09
3258,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,702609,DOXY CO,GUD,450/10/30/5,TAB,20,2021-10-09
3259,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,860808,LENAPAIN,APM,450/10/30/5,TAB,20,2021-10-09
3260,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,814547,NOMOPAIN,LBP,450/10/30/5,TAB,20,2021-10-09
3261,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,703748,PHARMADOL,MDI,450/10/30/5,TAB,20,2021-10-09
3262,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,702953,RESDOL,THE,450/10/30/5,TAB,20,2021-10-09
3263,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,823864,SEDAPAIN,LIT,450/10/30/5,TAB,20,2021-10-09
3264,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,763101,SEDINOL,APM,450/10/30/5,TAB,20,2021-10-09
3265,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,768391,SYNDOL,RES,450/10/30/5,TAB,20,2021-10-09
3266,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,826766,TENSODOL,C-M,450/10/30/5,TAB,20,2021-10-09
3267,100457,PARACETAMOL/COD/CAFF/DOXYLAMINE,799815,TENSOPYN,MRI,450/10/30/5,TAB,20,2021-10-09
3268,100458,PARACETAMOL/COD/CAFF/DOXYLAMINE,780553,ADCO-DOL,AIT,450/10/45/5,TAB,20,2021-10-09
3269,100458,PARACETAMOL/COD/CAFF/DOXYLAMINE,758493,PYNSTOP,AIT,450/10/45/5,TAB,20,2021-10-09
3270,100458,PARACETAMOL/COD/CAFF/DOXYLAMINE,704683,TENSOPYN,C-M,450/10/45/5,TAB,20,2021-10-09
3271,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,809055,ADCO-SALTERPYN,ADI,320/8/32/150,TAB,100,2021-10-09
3272,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,786780,ANTIPYN FORTE,APM,320/8/32/150,TAB,100,2021-10-09
3273,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,798126,DYNAPAYNE,ZIM,320/8/32/150,TAB,100,2021-10-09
3274,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,793574,GOLDGESIC,MDI,320/8/32/150,TAB,100,2021-10-09
3275,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,823538,GO-PAIN,BWB,320/8/32/150,TAB,100,2021-10-09
3276,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,800325,HOPYN,INA,320/8/32/150,TAB,100,2021-10-09
3277,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,892662,NUCOPAIN,GUD,320/8/32/150,TAB,100,2021-10-09
3278,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,834440,SPECTRAPAIN FORTE,THE,320/8/32/150,TAB,100,2021-10-09
3279,100459,PARACETAMOL/COD/CAFF/MEPROBAMATE,766828,STILPANE,APM,320/8/32/150,TAB,100,2021-10-09
3280,100454,PARACETAMOL/CODEINE,787043,CODOROL,MDI,500MG/8MG,TAB,30,2021-10-09
3281,100454,PARACETAMOL/CODEINE,719662,COGESIC,OET,500MG/8MG,TAB,30,2021-10-09
3282,100454,PARACETAMOL/CODEINE,837652,DINO-COD,PRQ,500MG/8MG,TAB,30,2021-10-09
3283,100454,PARACETAMOL/CODEINE,720879,DOLOROL FORTE,APM,500MG/8MG,TAB,30,2021-10-09
3284,100454,PARACETAMOL/CODEINE,722765,GIGAPYN (NAMIBIA ONLY),CSI,500MG/8MG,TAB,30,2021-10-09
3285,100454,PARACETAMOL/CODEINE,707910,PAINAMOL PLUS,RAN,500MG/8MG,TAB,30,2021-10-09
3286,100454,PARACETAMOL/CODEINE,895030,PAINCODEIN,INA,500MG/8MG,TAB,30,2021-10-09
3287,100454,PARACETAMOL/CODEINE,3001911,PAINCODEIN,INA,500MG/8MG,TAB,30,2021-10-09
3288,100454,PARACETAMOL/CODEINE,897124,PARAFIZZ CO,C-M,500MG/8MG,TAB,30,2021-10-09
3289,100454,PARACETAMOL/CODEINE,718498,PARAGRIP C,UNC,500MG/8MG,TAB,30,2021-10-09
3290,100454,PARACETAMOL/CODEINE,761303,ROCODIN,PRQ,500MG/8MG,TAB,30,2021-10-09
3291,100454,PARACETAMOL/CODEINE,713688,VARIPAN CO,LBP,500MG/8MG,TAB,30,2021-10-09
3292,100509,PARACETAMOL/CODEINE,795402,KODAPON,GUD,500MG/10MG,TAB,1000,2021-10-09
3293,100509,PARACETAMOL/CODEINE,745707,NAPACOD,ADI,500MG/10MG,TAB,1000,2021-10-09
3294,100509,PARACETAMOL/CODEINE,752614,PARACETACOD,RES,500MG/10MG,TAB,1000,2021-10-09
3295,100461,PARACETAMOL/CODEINE/PROMETHAZINE,894289,ADCO-KIDDIPAYNE,ADI,120/5/6.5,SYR,100,2021-10-09
3296,100461,PARACETAMOL/CODEINE/PROMETHAZINE,710248,BAN PAIN,APM,120/5/6.5,SYR,100,2021-10-09
3297,100461,PARACETAMOL/CODEINE/PROMETHAZINE,793566,GOLDGESIC,MDI,120/5/6.5,SYR,100,2021-10-09
3298,100461,PARACETAMOL/CODEINE/PROMETHAZINE,823511,GO-PAIN,BWB,120/5/6.5,SYR,100,2021-10-09
3299,100461,PARACETAMOL/CODEINE/PROMETHAZINE,732753,INFAPAIN FORTE,APC,120/5/6.5,SYR,100,2021-10-09
3300,100461,PARACETAMOL/CODEINE/PROMETHAZINE,736589,LENTOGESIC,AIT,120/5/6.5,SYR,100,2021-10-09
3301,100461,PARACETAMOL/CODEINE/PROMETHAZINE,752185,PAINAGON,BET,120/5/6.5,SYR,100,2021-10-09
3302,100461,PARACETAMOL/CODEINE/PROMETHAZINE,789984,PYNMED,C-M,120/5/6.5,SYR,100,2021-10-09
3303,100461,PARACETAMOL/CODEINE/PROMETHAZINE,807583,SALTERPYN,ADI,120/5/6.5,SYR,100,2021-10-09
3304,100461,PARACETAMOL/CODEINE/PROMETHAZINE,766801,STILPANE,APM,120/5/6.5,SYR,100,2021-10-09
3305,100461,PARACETAMOL/CODEINE/PROMETHAZINE,766941,STOPAYNE,AIT,120/5/6.5,SYR,100,2021-10-09
3306,100462,PARACETAMOL/EPHEDRINE/CHLORP/CAFF,715301,COLCLEER,ADI,200/6/2/20,TAB,20,2021-10-09
3307,100462,PARACETAMOL/EPHEDRINE/CHLORP/CAFF,854530,FLUSIN,APM,200/6/2/20,TAB,20,2021-10-09
3308,100462,PARACETAMOL/EPHEDRINE/CHLORP/CAFF,726885,FLUSIN,APM,200/6/2/20,TAB,20,2021-10-09
3309,100462,PARACETAMOL/EPHEDRINE/CHLORP/CAFF,764264,SINUCON,THE,200/6/2/20,TAB,20,2021-10-09
3310,100462,PARACETAMOL/EPHEDRINE/CHLORP/CAFF,822744,SINUEND,THE,200/6/2/20,TAB,20,2021-10-09
3311,100463,PARACETAMOL/IBUPROFEN,705266,DENTOPAIN,ROL,250MG/200MG,CAP,30,2021-10-09
3312,100463,PARACETAMOL/IBUPROFEN,719663,IBUPAIN BLISTER,ROL,250MG/200MG,CAP,30,2021-10-09
3313,100463,PARACETAMOL/IBUPROFEN,810177,MYPAID,AIT,250MG/200MG,CAP,30,2021-10-09
3314,100463,PARACETAMOL/IBUPROFEN,716543,PANADO PLUS,AID,250MG/200MG,CAP,30,2021-10-09
3315,100464,PARACETAMOL/IBUPROFEN,705782,IBUMOL BANANA,APM,125MG/100MG,SUS,100,2021-10-09
3316,100464,PARACETAMOL/IBUPROFEN,705781,IBUMOL GRAPE,APM,125MG/100MG,SUS,100,2021-10-09
3317,100464,PARACETAMOL/IBUPROFEN,824496,LOTEM,AIT,125MG/100MG,SUS,100,2021-10-09
3318,100465,PARACETAMOL/IBUPROFEN/CODEINE,3000973,CIPYNE,CSI,250/200/10,CAP,30,2021-10-09
3319,100465,PARACETAMOL/IBUPROFEN/CODEINE,705264,DENTOPAIN FORTE,ROL,250/200/10,CAP,30,2021-10-09
3320,100465,PARACETAMOL/IBUPROFEN/CODEINE,704606,GEN-PAYNE,ADI,250/200/10,CAP,30,2021-10-09
3321,100465,PARACETAMOL/IBUPROFEN/CODEINE,704587,IBUPAIN FORTE,ROL,250/200/10,CAP,30,2021-10-09
3322,100465,PARACETAMOL/IBUPROFEN/CODEINE,719664,IBUPAIN FORTE BLISTER,ROL,250/200/10,CAP,30,2021-10-09
3323,100465,PARACETAMOL/IBUPROFEN/CODEINE,704791,MYBULEN CAP,APM,250/200/10,CAP,30,2021-10-09
3324,100465,PARACETAMOL/IBUPROFEN/CODEINE,745561,MYPRODOL,APP,250/200/10,CAP,30,2021-10-09
3325,100467,PARACETAMOL/ORPHENADRINE,825123,BESEMAX,AIT,450MG/35MG,TAB,20,2021-10-09
3326,100467,PARACETAMOL/ORPHENADRINE,708038,BETAFLEX NC,ADI,450MG/35MG,TAB,20,2021-10-09
3327,100467,PARACETAMOL/ORPHENADRINE,747548,NORFLEX CO,INP,450MG/35MG,TAB,20,2021-10-09
3328,100467,PARACETAMOL/ORPHENADRINE,881767,UNIFLEX,AIT,450MG/35MG,TAB,20,2021-10-09
3329,100468,PARACETAMOL/PHENYLPROPANOLAMINE,795364,SINUCLEAR,APM,325MG/18MG,CAP,24,2021-10-09
3330,100468,PARACETAMOL/PHENYLPROPANOLAMINE,797618,SINUSTAT,LIT,325MG/18MG,CAP,24,2021-10-09
3331,100470,PARACETAMOL/PSEUDOEPHEDRINE,706321,FLUSIN SINUS,APM,500MG/30MG,TAB,20,2021-10-09
3332,100470,PARACETAMOL/PSEUDOEPHEDRINE,893463,SINUGESIC,APM,500MG/30MG,TAB,20,2021-10-09
3333,100470,PARACETAMOL/PSEUDOEPHEDRINE,764272,SINUMAX NON DROWSY,JAN,500MG/30MG,TAB,20,2021-10-09
3334,100470,PARACETAMOL/PSEUDOEPHEDRINE,714955,SINUTAB SINUS PAIN NON-DROWSY,J&J,500MG/30MG,TAB,20,2021-10-09
3335,100471,PARACETAMOL/TRIPROLIDINE/PSEUDOEPH,703853,ACUFLU AF,APM,125/0.625/15,SYR,100,2021-10-09
3336,100471,PARACETAMOL/TRIPROLIDINE/PSEUDOEPH,806218,ADCO-FLUPAIN,AIT,125/0.625/15,SYR,100,2021-10-09
3337,100471,PARACETAMOL/TRIPROLIDINE/PSEUDOEPH,703964,SINUCLEAR PAED AF,APM,125/0.625/15,SYR,100,2021-10-09
3338,100472,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,885004,DEGORAN,NVT,300/75/30/5/2,TAB,24,2021-10-09
3339,100472,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,807648,FLUSTAT,SUN,300/75/30/5/2,TAB,24,2021-10-09
3340,100472,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,729515,GRIPPON,AIT,300/75/30/5/2,TAB,24,2021-10-09
3341,100472,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,807486,ILVICO (COLDVICO),MCK,300/75/30/5/2,TAB,24,2021-10-09
3342,100472,PARACETAMOL/VIT C/CAFF/PHENYL/CHORP,796832,SINUSTAT FLU,LIT,300/75/30/5/2,TAB,24,2021-10-09
3343,100473,PAROXETINE,704904,ADCO-PAROXETINE,ADI,20MG,TAB,30,2021-10-09
3344,100473,PAROXETINE,718058,AURO PAROXETINE,AUR,20MG,TAB,30,2021-10-09
3345,100473,PAROXETINE,707399,AUSTELL-PAROXETINE,ASL,20MG,TAB,30,2021-10-09
3346,100473,PAROXETINE,704792,DEPAROC,APM,20MG,TAB,30,2021-10-09
3347,100473,PAROXETINE,705186,PARAX,ROL,20MG,TAB,30,2021-10-09
3348,100473,PAROXETINE,716745,PAROXETINE UNICORN,PDY,20MG,TAB,30,2021-10-09
3349,100473,PAROXETINE,704794,PAXIL,GSK,20MG,TAB,30,2021-10-09
3350,100473,PAROXETINE,705122,SERRAPRESS,PDY,20MG,TAB,30,2021-10-09
3351,100473,PAROXETINE,717561,TEXINE,NGI,20MG,TAB,30,2021-10-09
3352,100473,PAROXETINE,705633,XET,ZYD,20MG,TAB,30,2021-10-09
3353,100983,PEMETREXED*,3002855,ALIMTA,LIL,100MG,INF,1,2021-10-09
3354,100983,PEMETREXED*,3002604,PEMETREXED ACCORD,AOR,100MG,INF,1,2021-10-09
3355,100825,PEMETREXED*,705833,ALIMTA,LIL,500MG,INF,1,2021-10-09
3356,100825,PEMETREXED*,723384,PEMETREXED ACCORD,AOR,500MG,INF,1,2021-10-09
3357,100825,PEMETREXED*,3002218,PEMJECT,RIR,500MG,INF,1,2021-10-09
3358,100825,PEMETREXED*,3002874,PEMJECT,RAN,500MG,INF,1,2021-10-09
3359,100825,PEMETREXED*,3002874,PEXITAZ,SUN,500MG,INF,1,2021-10-09
3360,100825,PEMETREXED*,723753,TEREXTA,AOR,500MG,INF,1,2021-10-09
3361,100855,PENTAZOCINE*,701043,PENTAZOCINE-FRESENIUS,FSK,30MG/ML,INJ,10,2021-10-09
3362,100855,PENTAZOCINE*,765333,SOSENOL,APP,30MG/ML,INJ,10,2021-10-09
3363,100475,PENTOXIFYLLINE,703629,ASPEN PENTOXIFYLLINE,APM,400MG,TAB,30,2021-10-09
3364,100475,PENTOXIFYLLINE,709077,DYNA-PENTOXYFILLIN SR,PDY,400MG,TAB,30,2021-10-09
3365,100477,PERINDOPRIL/INDAPAMIDE,715651,ACESYL CO,THE,4MG/1.25MG,TAB,30,2021-10-09
3366,100477,PERINDOPRIL/INDAPAMIDE,717795,ARIPREL PLUS,ARS,4MG/1.25MG,TAB,30,2021-10-09
3367,100477,PERINDOPRIL/INDAPAMIDE,717095,CIPLASYL PLUS,ZYD,4MG/1.25MG,TAB,30,2021-10-09
3368,100477,PERINDOPRIL/INDAPAMIDE,708650,CIRCATOR PLUS,BIG,4MG/1.25MG,TAB,30,2021-10-09
3369,100477,PERINDOPRIL/INDAPAMIDE,877549,COVERSYL PLUS,SEV,4MG/1.25MG,TAB,30,2021-10-09
3370,100477,PERINDOPRIL/INDAPAMIDE,714952,PEARINDA PLUS,PDY,4MG/1.25MG,TAB,30,2021-10-09
3371,100477,PERINDOPRIL/INDAPAMIDE,717782,PERINDOPRIL CO UNICORN,SEV,4MG/1.25MG,TAB,30,2021-10-09
3372,100477,PERINDOPRIL/INDAPAMIDE,704929,PREXUM PLUS,BIG,4MG/1.25MG,TAB,30,2021-10-09
3373,100477,PERINDOPRIL/INDAPAMIDE,713763,SPEC-PERINDOPRIL PLUS,APP,4MG/1.25MG,TAB,30,2021-10-09
3374,100477,PERINDOPRIL/INDAPAMIDE,710298,VECTORYL PLUS,BIG,4MG/1.25MG,TAB,30,2021-10-09
3375,100634,PERINDOPRIL/INDAPAMIDE,720389,COVERSYL PLUS,SEV,5MG/1.25MG,TAB,30,2021-10-09
3376,100634,PERINDOPRIL/INDAPAMIDE,720388,PREXUM PLUS,BIG,5MG/1.25MG,TAB,30,2021-10-09
3377,100487,PERINDOPRIL/INDAPAMIDE*,715650,ACESYL CO,APC,2MG/0.625MG,TAB,30,2021-10-09
3378,100487,PERINDOPRIL/INDAPAMIDE*,700512,PRETERAX,SEV,2MG/0.625MG,TAB,30,2021-10-09
3379,100487,PERINDOPRIL/INDAPAMIDE*,713762,SPEC-PERINDOPRIL,APP,2MG/0.625MG,TAB,30,2021-10-09
3380,100502,PERINDOPRILTERBUTYLAMINE,717294,BINDACE (NAMIBIA ONLY),NGI,8MG,TAB,30,2021-10-09
3381,100502,PERINDOPRILTERBUTYLAMINE,710510,CIPLA-PERINDOPRIL,C-M,8MG,TAB,30,2021-10-09
3382,100502,PERINDOPRILTERBUTYLAMINE,715795,CIPLASYL,C-M,8MG,TAB,30,2021-10-09
3383,100502,PERINDOPRILTERBUTYLAMINE,3000236,CIRCATOR,BIG,8MG,TAB,30,2021-10-09
3384,100502,PERINDOPRILTERBUTYLAMINE,714528,PEARINDA,PDY,8MG,TAB,30,2021-10-09
3385,100502,PERINDOPRILTERBUTYLAMINE,717784,PERINDOPRIL UNICORN,BIG,8MG,TAB,30,2021-10-09
3386,100502,PERINDOPRILTERBUTYLAMINE,716506,REPREX,AUR,8MG,TAB,30,2021-10-09
3387,100502,PERINDOPRILTERBUTYLAMINE,712616,SPEC-PERINDOPRIL,SPP,8MG,TAB,30,2021-10-09
3388,100502,PERINDOPRILTERBUTYLAMINE,710925,VECTORYL,BIG,8MG,TAB,30,2021-10-09
3389,100476,PERINDOPRILTERBUTYLAMINE,715649,ACESYL,THE,4MG,TAB,30,2021-10-09
3390,100476,PERINDOPRILTERBUTYLAMINE,714869,ACTI-PREX,AIV,4MG,TAB,30,2021-10-09
3391,100476,PERINDOPRILTERBUTYLAMINE,717293,BINDACE,NGI,4MG,TAB,30,2021-10-09
3392,100476,PERINDOPRILTERBUTYLAMINE,710302,CIPLA-PERINDOPRIL,C-M,4MG,TAB,30,2021-10-09
3393,100476,PERINDOPRILTERBUTYLAMINE,715786,CIPLASYL,C-M,4MG,TAB,30,2021-10-09
3394,100476,PERINDOPRILTERBUTYLAMINE,708649,CIRCATOR,BIG,4MG,TAB,30,2021-10-09
3395,100476,PERINDOPRILTERBUTYLAMINE,785121,COVERSYL,SEV,4MG,TAB,30,2021-10-09
3396,100476,PERINDOPRILTERBUTYLAMINE,714527,PEARINDA,PDY,4MG,TAB,30,2021-10-09
3397,100476,PERINDOPRILTERBUTYLAMINE,717783,PERINDOPRIL UNICORN,BIG,4MG,TAB,30,2021-10-09
3398,100476,PERINDOPRILTERBUTYLAMINE,703541,PREXUM,BIG,4MG,TAB,30,2021-10-09
3399,100476,PERINDOPRILTERBUTYLAMINE,710611,RAN-PERINDOPRIL,RAN,4MG,TAB,30,2021-10-09
3400,100476,PERINDOPRILTERBUTYLAMINE,716505,REPREX,AUR,4MG,TAB,30,2021-10-09
3401,100476,PERINDOPRILTERBUTYLAMINE,712615,SPEC-PERINDOPRIL,SPP,4MG,TAB,30,2021-10-09
3402,100476,PERINDOPRILTERBUTYLAMINE,710297,VECTORYL,BIG,4MG,TAB,30,2021-10-09
3403,100476,PERINDOPRILTERBUTYLAMINE,716680,ZYACE,ZYD,4MG,TAB,30,2021-10-09
3404,100507,PERINDOPRILTERBUTYLAMINE,705915,COVERSYL,SEV,10MG,TAB,30,2021-10-09
3405,100507,PERINDOPRILTERBUTYLAMINE,714646,PREXUM,BIG,10MG,TAB,30,2021-10-09
3406,100893,PHENOBARBITONE,737844,LETHYL,APM,30MG,TAB,1000,2021-10-09
3407,100893,PHENOBARBITONE,814946,SEDABARB,RAN,30MG,TAB,1000,2021-10-09
3408,100847,PHENOXYMETHYLPENICILLIN,716611,ATHLONE PHENOXYMETHYLPENICLLIN,MDI,125MG/5ML,SUS,100,2021-10-09
3409,100847,PHENOXYMETHYLPENICILLIN,751111,BETAPEN,BET,125MG/5ML,SUS,100,2021-10-09
3410,100765,PHENYLEPHRINE/NAPHAZOLINE,723363,ENT DROPS,AIT,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3411,100765,PHENYLEPHRINE/NAPHAZOLINE,723371,ENT SPRAY,AIT,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3412,100765,PHENYLEPHRINE/NAPHAZOLINE,703661,JACKS THICK NOSE DROPS,CON,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3413,100765,PHENYLEPHRINE/NAPHAZOLINE,745871,NASDRO,AIT,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3414,100765,PHENYLEPHRINE/NAPHAZOLINE,840025,NAZO-EZZE DOSE DROPS,PRQ,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3415,100765,PHENYLEPHRINE/NAPHAZOLINE,783579,SINUCON NASAL,APC,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3416,100765,PHENYLEPHRINE/NAPHAZOLINE,717502,RINOL NASAL DROPS,MDI,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3417,100765,PHENYLEPHRINE/NAPHAZOLINE,705620,TERINE NASAL,GUD,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3418,100765,PHENYLEPHRINE/NAPHAZOLINE,773867,UNIVERSAL NOSE DROPS,LIT,2.5MG/0.25MG/ML,NOD,1,2021-10-09
3419,100766,PHENYTOIN SODIUM,723525,EPANUTIN,PFI,100MG,CAP,90,2021-10-09
3420,100766,PHENYTOIN SODIUM,754870,PHENYTOIN SODIUM,APM,100MG,TAB,90,2021-10-09
3421,100767,PHENYTOIN SODIUM*,723576,EPANUTIN,PFI,250MG/5ML,INJ,100,2021-10-09
3422,100767,PHENYTOIN SODIUM*,720914,PHLEXY,DEZ,250MG/5ML,INJ,100,2021-10-09
3423,100504,PIOGLITAZONE,707974,CIPLA PIOGLITAZONE,C-M,15MG,TAB,30,2021-10-09
3424,100504,PIOGLITAZONE,3000543,PIOGLITAZONE HCL MACLEODS,MCP,15MG,TAB,30,2021-10-09
3425,100505,PIOGLITAZONE,707981,CIPLA PIOGLITAZONE,C-M,30MG,TAB,30,2021-10-09
3426,100505,PIOGLITAZONE,3000544,PIOGLITAZONE HCL MACLEODS,MCP,30MG,TAB,30,2021-10-09
3427,100768,PIPERACILLIN/TAZOBACTRAM,718878,CAPLIN,MKG,400MG/500MG,INJ,1,2021-10-09
3428,100768,PIPERACILLIN/TAZOBACTRAM,711924,CURITAZ,ROL,400MG/500MG,INJ,1,2021-10-09
3429,100768,PIPERACILLIN/TAZOBACTRAM,718626,LITHA  PIPERACILLIN,LIT,400MG/500MG,INJ,1,2021-10-09
3430,100768,PIPERACILLIN/TAZOBACTRAM,720746,RAZOBIN,AUR,400MG/500MG,INJ,1,2021-10-09
3431,100768,PIPERACILLIN/TAZOBACTRAM,703067,TAZOBAX,LIT,400MG/500MG,INJ,1,2021-10-09
3432,100768,PIPERACILLIN/TAZOBACTRAM,709201,TAZOCIN,PFI,400MG/500MG,INJ,1,2021-10-09
3433,100479,PIROXICAM,800724,BREXECAM,APP,20MG,TAB,30,2021-10-09
3434,100479,PIROXICAM,716517,PIROXICAM ACTOR,C-M,20MG,DSP,30,2021-10-09
3435,100479,PIROXICAM,827428,PIXICAM DIS,ROL,20MG,TAB,30,2021-10-09
3436,100479,PIROXICAM,799432,PYROCAPS,RAN,20MG,CAP,30,2021-10-09
3437,100479,PIROXICAM,821144,RHEUGESIC,C-M,20MG,DSP,30,2021-10-09
3438,100479,PIROXICAM,701072,ROXIFEN,GUD,20MG,CAP,30,2021-10-09
3439,100479,PIROXICAM,797030,XYCAM,APM,20MG,CAP,30,2021-10-09
3440,100479,PIROXICAM,797049,XYCAM DISPERS,APM,20MG,DSP,30,2021-10-09
3441,100480,POTASSIUM CHLORIDE,3002425,BIOGEN POTASSIUM SLOW RELEASE,PHY,600MG,TAB,500,2021-10-09
3442,100480,POTASSIUM CHLORIDE,755753,PLENISH K,APM,600MG,TAB,500,2021-10-09
3443,100480,POTASSIUM CHLORIDE,3001820,PLENISH K,APM,600MG,TAB,500,2021-10-09
3444,100480,POTASSIUM CHLORIDE,719270,POTASSIUM CHLORIDE UNICORN,ROL,600MG,TAB,500,2021-10-09
3445,100480,POTASSIUM CHLORIDE,702947,SANDOZ K-600,ROL,600MG,TAB,500,2021-10-09
3446,100480,POTASSIUM CHLORIDE,718911,ULTIPOT,MIR,600MG,TAB,500,2021-10-09
3447,100481,POVIDONE IODINE,707937,BETADINE MOUTHWASH,AID,1G/100ML,MOW,200,2021-10-09
3448,100481,POVIDONE IODINE,799688,DERMADINE ORAL GARGLE,C-M,1G/100ML,MOW,200,2021-10-09
3449,100481,POVIDONE IODINE,785210,PODINE MOUTHWAH,APM,1G/100ML,MOW,200,2021-10-09
3450,100481,POVIDONE IODINE,819859,SEPTADINE ORAL ANTIS,SUN,1G/100ML,SLN,200,2021-10-09
3451,100482,POVIDONE-IODINE,702549,BARRS POVIDONE,ACC,100MG/G,OIN,25,2021-10-09
3452,100482,POVIDONE-IODINE,717217,BARRS POVIDONE-IODINE,BPI,100MG/G,OIN,25,2021-10-09
3453,100482,POVIDONE-IODINE,707945,BETADINE OINTMENT,MUN,100MG/G,OIN,25,2021-10-09
3454,100482,POVIDONE-IODINE,788716,DERMADINE,C-M,100MG/G,OIN,25,2021-10-09
3455,100482,POVIDONE-IODINE,755834,PODINE,APM,100MG/G,OIN,25,2021-10-09
3456,100482,POVIDONE-IODINE,821713,SEPTADINE OINTMENT,SUN,100MG/G,OIN,25,2021-10-09
3457,100508,POVIDONE-IODINE,813060,BETADINE FIRST AID CREAM,MUN,100MG/G,CRE,500,2021-10-09
3458,100508,POVIDONE-IODINE,871885,BIOCREAM,BRN,100MG/G,CRE,500,2021-10-09
3459,100976,POVIDONE IODINE,707996,BETADINE ANTISEPTIC,MUN,100MG/ML,SLN,100,2021-10-09
